product,plant,availability_check_type,profit_center,mrp_type,_source_file,_source_row
S8907367020035,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,351
S8907367020035,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,352
S8907367020035,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,353
S8907367020035,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,354
S8907367020035,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,355
S8907367020035,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,356
S8907367020035,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,357
S8907367020035,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,358
S8907367020035,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,359
S8907367020035,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,360
S8907367020035,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,361
S8907367020035,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,362
S8907367020035,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,363
S8907367020035,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,364
S8907367020073,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,365
S8907367020073,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,366
S8907367020073,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,367
S8907367020073,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,368
S8907367020073,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,369
S8907367020073,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,370
S8907367020073,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,371
S8907367020073,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,372
S8907367020073,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,373
S8907367020073,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,374
S8907367020073,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,375
S8907367020073,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,376
S8907367020073,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,377
S8907367020073,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,378
S8907367020073,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,379
S8907367020073,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,380
S8907367020073,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,381
S8907367020073,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,382
S8907367020073,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,383
S8907367020073,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,384
S8907367020073,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,385
S8907367020073,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,386
S8907367020073,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,387
S8907367020073,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,388
S8907367020073,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,389
S8907367020073,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,390
S8907367020073,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,391
S8907367020073,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,392
S8907367020073,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,393
S8907367020073,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,394
S8907367020073,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,395
S8907367020073,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,396
S8907367020073,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,397
S8907367020073,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,398
S8907367020073,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,399
S8907367020073,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,400
S8907367020073,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,401
S8907367020073,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,402
S8907367020073,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,403
S8907367020073,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,404
S8907367020073,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,405
S8907367020073,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,406
S8907367020073,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,407
S8907367020073,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,408
S8907367025344,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,409
S8907367025344,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,410
S8907367025344,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,411
S8907367025344,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,412
S8907367025344,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,413
S8907367025344,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,414
S8907367025344,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,415
S8907367025344,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,416
S8907367025344,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,417
S8907367025344,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,418
S8907367025344,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,419
S8907367025344,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,420
S8907367025344,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,421
S8907367025344,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,422
S8907367025344,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,423
S8907367025344,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,424
S8907367025344,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,425
S8907367025344,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,426
S8907367025344,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,427
S8907367025344,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,428
S8907367025344,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,429
S8907367025344,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,430
S8907367025344,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,431
S8907367025344,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,432
S8907367025344,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,433
S8907367025344,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,434
S8907367025344,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,435
S8907367025344,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,436
S8907367025344,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,437
S8907367025344,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,438
S8907367025344,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,439
S8907367025344,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,440
S8907367025344,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,441
S8907367025344,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,442
S8907367025344,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,443
S8907367025344,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,444
S8907367025344,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,445
S8907367025344,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,446
S8907367025344,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,447
S8907367025344,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,448
S8907367025344,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,449
S8907367025344,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,450
S8907367025344,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,451
S8907367025344,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,452
S8907367025412,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,453
S8907367025412,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,454
S8907367025412,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,455
S8907367025412,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,456
S8907367025412,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,457
S8907367025412,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,458
S8907367025412,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,459
S8907367025412,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,460
S8907367025412,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,461
S8907367025412,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,462
S8907367025412,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,463
S8907367025412,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,464
S8907367025412,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,465
S8907367025412,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,466
S8907367025412,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,467
S8907367025412,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,468
S8907367025412,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,469
S8907367025412,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,470
S8907367025412,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,471
S8907367025412,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,472
S8907367025412,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,473
S8907367025412,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,474
S8907367025412,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,475
S8907367025412,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,476
S8907367025412,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,477
S8907367025412,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,478
S8907367025412,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,479
S8907367025412,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,480
S8907367025412,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,481
S8907367025412,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,482
S8907367025412,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,483
S8907367025412,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,484
S8907367025412,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,485
S8907367025412,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,486
S8907367025412,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,487
S8907367025412,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,488
S8907367025412,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,489
S8907367025412,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,490
S8907367025412,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,491
S8907367025412,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,492
S8907367025412,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,493
S8907367025412,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,494
S8907367025412,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,495
S8907367025412,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,496
S8907367026433,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,497
S8907367026433,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,498
S8907367026433,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,499
S8907367026433,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,500
S8907367026433,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,501
S8907367026433,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,502
S8907367026433,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,503
S8907367026433,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,504
S8907367026433,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,505
S8907367026433,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,506
S8907367026433,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,507
S8907367026433,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,508
S8907367026433,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,509
S8907367026433,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,510
S8907367026433,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,511
S8907367026433,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,512
S8907367026433,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,513
S8907367026433,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,514
S8907367026433,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,515
S8907367026433,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,516
S8907367026433,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,517
S8907367026433,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,518
S8907367026433,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,519
S8907367026433,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,520
S8907367026433,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,521
S8907367026433,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,522
S8907367026433,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,523
S8907367026433,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,524
S8907367026433,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,525
S8907367026433,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,526
S8907367026433,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,527
S8907367026433,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,528
S8907367026433,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,529
S8907367026433,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,530
S8907367026433,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,531
S8907367026433,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,532
S8907367026433,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,533
S8907367026433,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,534
S8907367026433,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,535
S8907367026433,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,536
S8907367026433,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,537
S8907367026433,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,538
S8907367026433,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,539
S8907367026433,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,540
S8907367028192,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,541
S8907367028192,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,542
S8907367028192,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,543
S8907367028192,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,544
S8907367028192,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,545
S8907367028192,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,546
S8907367028192,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,547
S8907367028192,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,548
S8907367028192,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,549
S8907367028192,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,550
S8907367028192,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,551
S8907367028192,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,552
S8907367028192,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,553
S8907367028192,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,554
S8907367028192,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,555
S8907367028192,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,556
S8907367028192,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,557
S8907367028192,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,558
S8907367028192,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,559
S8907367028192,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,560
S8907367028192,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,561
S8907367028192,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,562
S8907367028192,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,563
S8907367028192,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,564
S8907367028192,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,565
S8907367028192,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,566
S8907367028192,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,567
S8907367028192,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,568
S8907367028192,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,569
S8907367028192,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,570
S8907367028192,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,571
S8907367028192,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,572
S8907367028192,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,573
S8907367028192,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,574
S8907367028192,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,575
S8907367028192,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,576
S8907367028192,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,577
S8907367028192,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,578
S8907367028192,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,579
S8907367028192,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,580
S8907367028192,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,581
S8907367028192,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,582
S8907367028192,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,583
S8907367028192,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,584
S8907367029021,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,585
S8907367029021,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,586
S8907367029021,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,587
S8907367029021,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,588
S8907367029021,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,589
S8907367029021,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,590
S8907367029021,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,591
S8907367029021,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,592
S8907367029021,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,593
S8907367029021,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,594
S8907367029021,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,595
S8907367029021,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,596
S8907367029021,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,597
S8907367029021,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,598
S8907367029021,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,599
S8907367029021,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,600
S8907367029021,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,601
S8907367029021,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,602
S8907367029021,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,603
S8907367029021,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,604
S8907367029021,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,605
S8907367029021,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,606
S8907367029021,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,607
S8907367029021,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,608
S8907367029021,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,609
S8907367029021,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,610
S8907367029021,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,611
S8907367029021,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,612
S8907367029021,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,613
S8907367029021,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,614
S8907367029021,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,615
S8907367029021,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,616
S8907367029021,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,617
S8907367029021,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,618
S8907367029021,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,619
S8907367029021,RJ07,NC,ABC001,ND,part-20251119-133439-232.jsonl,620
S8907367029021,TL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,621
S8907367029021,TL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,622
S8907367029021,TM05,NC,ABC001,ND,part-20251119-133439-232.jsonl,623
S8907367029021,TM07,NC,ABC001,ND,part-20251119-133439-232.jsonl,624
S8907367029021,UP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,625
S8907367029021,UP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,626
S8907367029021,WB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,627
S8907367029021,WB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,628
S8907367029038,1001,NC,ABC001,ND,part-20251119-133439-232.jsonl,629
S8907367029038,1002,NC,ABC001,ND,part-20251119-133439-232.jsonl,630
S8907367029038,1003,NC,ABC001,ND,part-20251119-133439-232.jsonl,631
S8907367029038,1005,NC,ABC001,ND,part-20251119-133439-232.jsonl,632
S8907367029038,1006,NC,ABC001,ND,part-20251119-133439-232.jsonl,633
S8907367029038,1007,NC,ABC001,ND,part-20251119-133439-232.jsonl,634
S8907367029038,1010,NC,ABC001,ND,part-20251119-133439-232.jsonl,635
S8907367029038,1011,NC,ABC001,ND,part-20251119-133439-232.jsonl,636
S8907367029038,1012,NC,ABC001,ND,part-20251119-133439-232.jsonl,637
S8907367029038,1301,NC,ABC001,ND,part-20251119-133439-232.jsonl,638
S8907367029038,1302,NC,ABC001,ND,part-20251119-133439-232.jsonl,639
S8907367029038,1303,NC,ABC001,ND,part-20251119-133439-232.jsonl,640
S8907367029038,1920,NC,ABC001,ND,part-20251119-133439-232.jsonl,641
S8907367029038,1921,NC,ABC001,ND,part-20251119-133439-232.jsonl,642
S8907367029038,1922,NC,ABC001,ND,part-20251119-133439-232.jsonl,643
S8907367029038,AP05,NC,ABC001,ND,part-20251119-133439-232.jsonl,644
S8907367029038,AS05,NC,ABC001,ND,part-20251119-133439-232.jsonl,645
S8907367029038,BH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,646
S8907367029038,CH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,647
S8907367029038,DL05,NC,ABC001,ND,part-20251119-133439-232.jsonl,648
S8907367029038,DL07,NC,ABC001,ND,part-20251119-133439-232.jsonl,649
S8907367029038,GJ05,NC,ABC001,ND,part-20251119-133439-232.jsonl,650
S8907367029038,HR00,NC,ABC001,ND,part-20251119-133439-232.jsonl,651
S8907367029038,HR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,652
S8907367029038,HR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,653
S8907367029038,JH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,654
S8907367029038,KA05,NC,ABC001,ND,part-20251119-133439-232.jsonl,655
S8907367029038,KA07,NC,ABC001,ND,part-20251119-133439-232.jsonl,656
S8907367029038,KR05,NC,ABC001,ND,part-20251119-133439-232.jsonl,657
S8907367029038,KR07,NC,ABC001,ND,part-20251119-133439-232.jsonl,658
S8907367029038,MH05,NC,ABC001,ND,part-20251119-133439-232.jsonl,659
S8907367029038,MH07,NC,ABC001,ND,part-20251119-133439-232.jsonl,660
S8907367029038,MP07,NC,ABC001,ND,part-20251119-133439-232.jsonl,661
S8907367029038,PB05,NC,ABC001,ND,part-20251119-133439-232.jsonl,662
S8907367029038,PB07,NC,ABC001,ND,part-20251119-133439-232.jsonl,663
